,lat.,long.,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source,"Unified School District Name","Unified School District LEA code","Unified School District Grade Low","Unified School District Grade High","Elementary School District Name","Elementary School District LEA code","Elementary School District Grade Low","Elementary School District Grade High","Secondary School District Name","Secondary School District LEA code","Secondary School District Grade Low","Secondary School District Grade High"
1030,37.739869,-122.424147,37.739869,-122.424147,1,nearest_street,5,"Randall St","San Francisco",CA,"San Francisco County",94131,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1031,37.787335,-122.463662,37.787505,-122.463508,1,rooftop,66,"5th Ave","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1035,37.749374,-122.427649,37.749513,-122.427682,1,rooftop,112,"Clipper St","San Francisco",CA,"San Francisco County",94114,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1037,37.723347,-122.399652,37.723215,-122.399764,1,rooftop,449,"Paul Ave","San Francisco",CA,"San Francisco County",94124,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1038,37.769362,-122.450901,37.769263,-122.450926,1,rooftop,1715,"Haight St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1039,37.78518,-122.435781,37.785231,-122.435635,1,rooftop,2000,"Post St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1040,37.77253,-122.39312,37.772858,-122.392855,1,rooftop,690,"Long Bridge St","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1043,37.77526,-122.424388,37.775373,-122.424625,1,rooftop,331,"Octavia St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1046,37.789422,-122.437319,37.789421,-122.437319,1,nearest_street,2100,"Pierce St","San Francisco",CA,"San Francisco County",94115,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1047,37.757903,-122.466958,37.757983,-122.467146,1,rooftop,1617,"10th Ave","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1053,37.769428,-122.403979,37.769428,-122.403978,1,nearest_street,2,"Division St","San Francisco",CA,"San Francisco County",94103,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1056,37.772434,-122.39726,37.772425,-122.397921,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1057,37.780917,-122.399457,37.781332,-122.399669,1,rooftop,788,"Harrison St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1058,37.772434,-122.39726,37.772425,-122.397921,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1060,37.780917,-122.399457,37.781332,-122.399669,1,rooftop,788,"Harrison St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1062,37.772434,-122.39726,37.772425,-122.397921,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1064,37.772434,-122.39726,37.772425,-122.397921,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1067,37.772434,-122.39726,37.772425,-122.397921,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1069,37.787295,-122.392719,37.787077,-122.392983,1,rooftop,350,"Fremont St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1076,37.787295,-122.392719,37.787077,-122.392983,1,rooftop,350,"Fremont St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1077,37.752242,-122.444618,37.752135,-122.444873,1,rooftop,38,"Gardenside Dr","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1079,37.769428,-122.403979,37.769428,-122.403978,1,nearest_street,2,"Division St","San Francisco",CA,"San Francisco County",94103,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1083,37.75954,-122.462864,37.759744,-122.463106,1,rooftop,3,"Locksley Ave","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1085,37.787836,-122.393396,37.787994,-122.393227,1,rooftop,353,"Folsom St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1086,37.7694,-122.3867,37.769467,-122.386709,1,rooftop,550,"Terry A Francois Blvd","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1087,37.7694,-122.3867,37.769467,-122.386709,1,rooftop,550,"Terry A Francois Blvd","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1088,37.75029,-122.434216,37.750322,-122.43427,1,rooftop,1400,"Castro St","San Francisco",CA,"San Francisco County",94114,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1089,37.766726,-122.438291,37.766726,-122.43829,1,nearest_street,144,"Buena Vista Ter","San Francisco",CA,"San Francisco County",94117,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1093,37.7195,-122.4411,37.719386,-122.44124,1,rooftop,20,"Junior Ter","San Francisco",CA,"San Francisco County",94112,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1094,37.786649,-122.413799,37.786943,-122.413765,1,rooftop,630,"Geary St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1095,37.7694,-122.3867,37.769467,-122.386709,1,rooftop,550,"Terry A Francois Blvd","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1098,37.7864,-122.3892,37.786237,-122.389066,1,rooftop,501,"Beale St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1099,37.745296,-122.440088,37.745295,-122.440088,1,nearest_street,5200,"Diamond Heights Blvd","San Francisco",CA,"San Francisco County",94131,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1102,37.77351,-122.409599,37.773694,-122.409658,1,rooftop,350,"8th St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1104,37.796014,-122.430385,37.796084,-122.43042,1,rooftop,2000,"Vallejo St","San Francisco",CA,"San Francisco County",94123,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1105,37.7917,-122.4186,37.791602,-122.418665,1,rooftop,1577,"Sacramento St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1106,37.786649,-122.413799,37.786943,-122.413765,1,rooftop,630,"Geary St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1107,37.781111,-122.462139,37.78111,-122.462139,1,nearest_street,4000,"Geary Blvd","San Francisco",CA,"San Francisco County",94118,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1109,37.788845,-122.419161,37.789113,-122.419093,1,rooftop,1300,"Bush St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1113,37.786649,-122.413799,37.786943,-122.413765,1,rooftop,630,"Geary St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1114,37.78983,-122.418843,37.789829,-122.418843,1,nearest_street,1300,"Larkin St","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1115,37.769239,-122.420247,37.769257,-122.42039,1,rooftop,1742,"Mission St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1116,37.772721,-122.391183,37.772694,-122.391128,1,rooftop,1201,"4th St","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1117,37.748362,-122.429346,37.748362,-122.429346,1,nearest_street,4000,"26th St","San Francisco",CA,"San Francisco County",94131,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1119,37.790459,-122.429092,37.790459,-122.429092,1,nearest_street,2200,"Sacramento St","San Francisco",CA,"San Francisco County",94115,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1120,37.786649,-122.413799,37.786943,-122.413765,1,rooftop,630,"Geary St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1122,37.721206,-122.483023,37.721205,-122.483023,1,nearest_street,2,"Vidal Dr","San Francisco",CA,"San Francisco County",94132,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1124,37.723347,-122.399652,37.723215,-122.399764,1,rooftop,449,"Paul Ave","San Francisco",CA,"San Francisco County",94124,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1128,37.785209,-122.417505,37.785357,-122.417658,1,rooftop,784,"Ofarrell St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1129,37.753939,-122.440914,37.753966,-122.441082,1,rooftop,2,"Hoffman Ave","San Francisco",CA,"San Francisco County",94114,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1130,37.787424,-122.421154,37.787435,-122.421275,1,rooftop,1285,"Sutter St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1132,37.77208,-122.445717,37.772079,-122.445717,1,nearest_street,1000,"Masonic Ave","San Francisco",CA,"San Francisco County",94117,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1135,37.787424,-122.421154,37.787435,-122.421275,1,rooftop,1285,"Sutter St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1137,37.757754,-122.393133,37.75784,-122.392854,1,rooftop,699,"Pennsylvania Ave","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1139,37.793428,-122.26913,37.793327,-122.268874,1,rooftop,202,"Madison St",Oakland,CA,"Alameda County",94607,US,"Alameda County","Oakland Unified School District",0628050,KG,12,"See unified",,,,"See unified",,,
1141,37.780917,-122.399457,37.781332,-122.399669,1,rooftop,788,"Harrison St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1142,37.780917,-122.399457,37.781332,-122.399669,1,rooftop,788,"Harrison St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1144,37.7621,-122.3971,37.76207,-122.397136,1,rooftop,331,"Connecticut St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1145,37.763529,-122.474016,37.76345,-122.474073,1,rooftop,1301,"16th Ave","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1146,37.7621,-122.3971,37.76207,-122.397136,1,rooftop,331,"Connecticut St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
